,id,d115DocumentBoostValue,faqUpdateTimestamp,faqSourceUrl,faqSourceName,faqQuestion,faqAll,faqQuestionMain,faqName,faqLabels,faqTopics,faqAnswers,_version_
204,204,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_165,Der Regierende Bürgermeister von Berlin - Senatskanzlei,müssen auch kinder eine maske tragen?,"['müssen auch kinder eine maske tragen?', 'Kinder bis zum vollendeten sechsten Lebensjahr sind von der Maskenpflicht befreit. Für Kinder und Jugendliche zwischen 6 und einschließlich 13 Jahren besteht an Orten mit FFP2-Maskenpflicht lediglich die Pflicht zum Tragen einer medizinischen Gesichtsmaske.']",Müssen auch Kinder eine Maske tragen?,intent.CORONA.faq.bb.677361284083611,['CORONA'],['CORONA'],['Kinder bis zum vollendeten sechsten Lebensjahr sind von der Maskenpflicht befreit. Für Kinder und Jugendliche zwischen 6 und einschließlich 13 Jahren besteht an Orten mit FFP2-Maskenpflicht lediglich die Pflicht zum Tragen einer medizinischen Gesichtsmaske.'],1734524674122973185
205,205,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_17,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",meine leistungen (sgb xii oder asylblg) laufen in kürze aus. muss ich ins sozialamt oder zum landesamt für flüchtlingsangelegenheiten (laf) gehen?,"['meine leistungen (sgb xii oder asylblg) laufen in kürze aus. muss ich ins sozialamt oder zum landesamt für flüchtlingsangelegenheiten (laf) gehen?', 'Wenn Sie ein Konto haben, werden Ihre Leistungen für zunächst weitere sechs Monate auf Ihr Konto überwiesen. Alle notwendigen Bescheide und eine neue Terminkarte werden per Post an Ihre Wohnadresse bzw. Unterkunft geschickt. Bitte holen Sie regelmäßig Ihre Post ab. Wir bitten Sie, nach Möglichkeit von Nachfragen abzusehen.     Wenn Sie kein Konto haben, sondern Barleistungen erhalten, vereinbaren Sie bitte einen Vorsprachetermin bei Ihrer Leistungsbehörde (Sozialamt). Sollten Sie bereits einen Termin beim LAF haben, um diese Fragen zu klären, nehmen Sie diesen bitte auch wahr.']",Meine Leistungen (SGB XII oder AsylbLG) laufen in Kürze aus. Muss ich ins Sozialamt oder zum Landesamt für Flüchtlingsangelegenheiten (LAF) gehen?,intent.CORONA.faq.bb20_senias_corona.234082317226021,['CORONA'],['CORONA'],"['Wenn Sie ein Konto haben, werden Ihre Leistungen für zunächst weitere sechs Monate auf Ihr Konto überwiesen. Alle notwendigen Bescheide und eine neue Terminkarte werden per Post an Ihre Wohnadresse bzw. Unterkunft geschickt. Bitte holen Sie regelmäßig Ihre Post ab. Wir bitten Sie, nach Möglichkeit von Nachfragen abzusehen.     Wenn Sie kein Konto haben, sondern Barleistungen erhalten, vereinbaren Sie bitte einen Vorsprachetermin bei Ihrer Leistungsbehörde (Sozialamt). Sollten Sie bereits einen Termin beim LAF haben, um diese Fragen zu klären, nehmen Sie diesen bitte auch wahr.']",1734524674124021760
206,206,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_42,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",wie bekomme ich die dinge des täglichen bedarfs?,"['wie bekomme ich die dinge des täglichen bedarfs?', 'Ihr Betreiber ist in der Regel auch bei der Bestellung von Hygieneartikeln wie Windeln und Waschpulver, aber auch von Tabakwaren behilflich. Geliefert werden diese von Supermärkten. Die Preise werden vor der Bestellung bekannt gegeben. Bitte fragen Sie Ihren Betreiber.']",Wie bekomme ich die Dinge des täglichen Bedarfs?,intent.CORONA.faq.bb20_senias_corona.70018523482794,['CORONA'],['CORONA'],"['Ihr Betreiber ist in der Regel auch bei der Bestellung von Hygieneartikeln wie Windeln und Waschpulver, aber auch von Tabakwaren behilflich. Geliefert werden diese von Supermärkten. Die Preise werden vor der Bestellung bekannt gegeben. Bitte fragen Sie Ihren Betreiber.']",1734524674125070336
207,207,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_126,Der Regierende Bürgermeister von Berlin - Senatskanzlei,"muss ich mit einer strafe rechnen, wenn ich in den vorgeschriebenen bereichen keine maske trage?","['muss ich mit einer strafe rechnen, wenn ich in den vorgeschriebenen bereichen keine maske trage?', 'Wenn Sie gegen die Maskenpflicht verstoßen, müssen Sie mit einem Bußgeld von mindestens 100 Euro rechnen. Ausgenommen von der Pflicht sind Kinder bis zu sechs Jahren, Personen, die aufgrund einer gesundheitlichen Beeinträchtigung oder Behinderung keine Maske tragen können und hierzu eine ärztliche Bescheinigung besitzen oder gehörlose und schwerhörige Menschen und ihre Begleitung.  Die Maske muss Mund und Nase bedecken, damit eine Ausbreitung von Tröpfchen und Aerosolen durch Atmen, Husten, Niesen oder Sprechen vermindert wird.  Den grundsätzlichen Paragraphen zur medizinischen Gesichtsmaske und FFP2-Maske finden Sie in der Basisschutzmaßnahmenverordnung unter § 2   Die mögliche Höhe von Bußgeldern finden Sie im Bußgeldkatalog.']","Muss ich mit einer Strafe rechnen, wenn ich in den vorgeschriebenen Bereichen keine Maske trage?",intent.CORONA.faq.bb.525138198398659,['CORONA'],['CORONA'],"['Wenn Sie gegen die Maskenpflicht verstoßen, müssen Sie mit einem Bußgeld von mindestens 100 Euro rechnen. Ausgenommen von der Pflicht sind Kinder bis zu sechs Jahren, Personen, die aufgrund einer gesundheitlichen Beeinträchtigung oder Behinderung keine Maske tragen können und hierzu eine ärztliche Bescheinigung besitzen oder gehörlose und schwerhörige Menschen und ihre Begleitung.  Die Maske muss Mund und Nase bedecken, damit eine Ausbreitung von Tröpfchen und Aerosolen durch Atmen, Husten, Niesen oder Sprechen vermindert wird.  Den grundsätzlichen Paragraphen zur medizinischen Gesichtsmaske und FFP2-Maske finden Sie in der Basisschutzmaßnahmenverordnung unter § 2   Die mögliche Höhe von Bußgeldern finden Sie im Bußgeldkatalog.']",1734524674127167488
208,208,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_234,Der Regierende Bürgermeister von Berlin - Senatskanzlei,dürfen clubs für partys öffnen?,"['dürfen clubs für partys öffnen?', 'Ja. Partys sind sowohl in geschlossenen Räumen als auch im Freien ohne Einschränkungen gestattet. Mitunter legen die Veranstalter:innen jedoch bestimmte Vorgaben fest. Bitte informieren Sie sich vorab, welche Regelungen Vorort gelten']",Dürfen Clubs für Partys öffnen?,intent.CORONA.faq.bb.708489276684450,['CORONA'],['CORONA'],"['Ja. Partys sind sowohl in geschlossenen Räumen als auch im Freien ohne Einschränkungen gestattet. Mitunter legen die Veranstalter:innen jedoch bestimmte Vorgaben fest. Bitte informieren Sie sich vorab, welche Regelungen Vorort gelten']",1734524674128216064
209,209,1.0,02.06.2022 12:07,https://www.berlin.de/corona/faq/#accordion_faq_1_25,Der Regierende Bürgermeister von Berlin - Senatskanzlei,wer sollte sich bei verdacht auf corona testen lassen?,"['wer sollte sich bei verdacht auf corona testen lassen?', 'Die Senatsgesundheitsverwaltung empfiehlt übereinstimmend mit den Testkriterien des Robert-Koch-Instituts die Abklärung durchführen zu lassen, wenn:   Sie schwere Covid-19-typische Symptome aufweisen (akute Bronchitis oder Pneumonie, Atemnot oder Fieber) Sie eine akute Störung des Geschmacks- und Geruchssinns aufweisen Sie engen Kontakt zu bestätigten Covid-19-Fällen hatten und ungeklärte Symptome haben, die für eine Erkrankung sprechen   z.B. mit Personen desselben Haushalts Sie akute Symptome einer Atemwegserkrankung haben und zu einer Risikogruppe gehören oder im engen Kontakt mit Risikogruppen sind Sie akute Symptome einer Atemwegserkrankung haben und zu einer Risikogruppe gehören oder im engen Kontakt mit Risikogruppen sind Sie akute Symptome einer Atemwegserkrankung haben und Kontakt zu vielen Menschen hatten (bspw. bei einer Veranstaltung) oder haben (bspw. Arbeit als Lehrer:in, Trainer:in, Sexarbeiter:in) Sie und Menschen in Ihrem Umfeld akute Symptome einer Atemwegserkrankung haben und eine erhöhte 7-Tages-Inzidenz von Covid-19 in Berlin vorliegt oder sich ihr Gesundheitszustand bei einer akuten respiratorischen Symptomatik verschlechtert Sie als enge Kontaktperson eines bestätigten Corona-Falls gelten.  Diejenigen, auf die diese Kriterien zutreffen, sollten sich vorsorglich selbst zu Hause absondern und sich bei ihrer Hausarztpraxis, einer Corona-Praxis oder beim für Sie zuständigen Gesundheitsamt zunächst telefonisch melden, damit eine Abklärung vorgenommen werden kann. Sollte ein Test gemacht werden und Sie auf das Ergebnis warten, bleiben Sie bitte weiterhin zu Hause und befolgen Sie die Hygieneregeln. Der direkte Kontakt zu anderen Personen sollte vermieden werden.  Zur Testung in Pflegeheimen, Krankenhäusern, Schulen und medizinischen Praxen und weiteren sensiblen Einrichtungen spricht das Robert Koch-Institut gesonderte Empfehlungen aus.  Die Senatsverwaltung für Gesundheit hat eine Hotline eingerichtet, bei der Sie sich telefonisch unter: 030/90282828 melden können. Außerdem haben Sie die Möglichkeit, sich bei der Kassenärztlichen Vereinigung unter der Nummer 116117 telefonisch zu melden.']",Wer sollte sich bei Verdacht auf Corona testen lassen?,intent.CORONA.faq.bb.25309048803376,['CORONA'],['CORONA'],"['Die Senatsgesundheitsverwaltung empfiehlt übereinstimmend mit den Testkriterien des Robert-Koch-Instituts die Abklärung durchführen zu lassen, wenn:   Sie schwere Covid-19-typische Symptome aufweisen (akute Bronchitis oder Pneumonie, Atemnot oder Fieber) Sie eine akute Störung des Geschmacks- und Geruchssinns aufweisen Sie engen Kontakt zu bestätigten Covid-19-Fällen hatten und ungeklärte Symptome haben, die für eine Erkrankung sprechen   z.B. mit Personen desselben Haushalts Sie akute Symptome einer Atemwegserkrankung haben und zu einer Risikogruppe gehören oder im engen Kontakt mit Risikogruppen sind Sie akute Symptome einer Atemwegserkrankung haben und zu einer Risikogruppe gehören oder im engen Kontakt mit Risikogruppen sind Sie akute Symptome einer Atemwegserkrankung haben und Kontakt zu vielen Menschen hatten (bspw. bei einer Veranstaltung) oder haben (bspw. Arbeit als Lehrer:in, Trainer:in, Sexarbeiter:in) Sie und Menschen in Ihrem Umfeld akute Symptome einer Atemwegserkrankung haben und eine erhöhte 7-Tages-Inzidenz von Covid-19 in Berlin vorliegt oder sich ihr Gesundheitszustand bei einer akuten respiratorischen Symptomatik verschlechtert Sie als enge Kontaktperson eines bestätigten Corona-Falls gelten.  Diejenigen, auf die diese Kriterien zutreffen, sollten sich vorsorglich selbst zu Hause absondern und sich bei ihrer Hausarztpraxis, einer Corona-Praxis oder beim für Sie zuständigen Gesundheitsamt zunächst telefonisch melden, damit eine Abklärung vorgenommen werden kann. Sollte ein Test gemacht werden und Sie auf das Ergebnis warten, bleiben Sie bitte weiterhin zu Hause und befolgen Sie die Hygieneregeln. Der direkte Kontakt zu anderen Personen sollte vermieden werden.  Zur Testung in Pflegeheimen, Krankenhäusern, Schulen und medizinischen Praxen und weiteren sensiblen Einrichtungen spricht das Robert Koch-Institut gesonderte Empfehlungen aus.  Die Senatsverwaltung für Gesundheit hat eine Hotline eingerichtet, bei der Sie sich telefonisch unter: 030/90282828 melden können. Außerdem haben Sie die Möglichkeit, sich bei der Kassenärztlichen Vereinigung unter der Nummer 116117 telefonisch zu melden.']",1734524674129264640
210,210,1.0,02.06.2022 12:07,https://www.berlin.de/labo/mobilitaet/fahrerlaubnisse-personen-und-gueterbefoerderung/artikel.911946.php#accordion_faq_1_7,"Berlin, Landesamt für Bürger- und Ordnungsangelegenheiten",ich habe mein positives eignungsgutachten bei ihnen eingereicht. wie bekomme ich jetzt die neuerteilung der fahrerlaubnis?,"['ich habe mein positives eignungsgutachten bei ihnen eingereicht. wie bekomme ich jetzt die neuerteilung der fahrerlaubnis?', 'Sofern das eingereichte Gutachten die Wiederherstellung Ihrer Kraftfahreignung schlüssig nachvollziehbar bestätigt, wird Ihnen eine vorläufige Fahrberechtigung per Post an Ihre Meldeanschrift übersandt und der neue Führerschein bei der Bundesdruckerei bestellt, den diese Ihnen ebenfalls postalisch zukommen lassen wird. Mit Erhalt der Fahrberechtigung sind Sie wieder berechtigt Kraftfahrzeuge im öffentlichen Straßenverkehr zu führen.']",Ich habe mein positives Eignungsgutachten bei Ihnen eingereicht. Wie bekomme ich jetzt die Neuerteilung der Fahrerlaubnis?,intent.CORONA.faq.bb21_labo_mobilitaet_946.579807914400146,['CORONA'],['CORONA'],"['Sofern das eingereichte Gutachten die Wiederherstellung Ihrer Kraftfahreignung schlüssig nachvollziehbar bestätigt, wird Ihnen eine vorläufige Fahrberechtigung per Post an Ihre Meldeanschrift übersandt und der neue Führerschein bei der Bundesdruckerei bestellt, den diese Ihnen ebenfalls postalisch zukommen lassen wird. Mit Erhalt der Fahrberechtigung sind Sie wieder berechtigt Kraftfahrzeuge im öffentlichen Straßenverkehr zu führen.']",1734524674131361792
211,211,1.0,02.06.2022 12:07,https://www.berlin.de/sen/pflege/pflege-und-rehabilitation/coronavirus/faq/#headline_1_16,"Berlin, Senatsverwaltung für Gesundheit, Pflege und Gleichstellung",verlegung von pflegeheimbewohnerinnen und -bewohnern ins krankenhaus,"['verlegung von pflegeheimbewohnerinnen und -bewohnern ins krankenhaus', 'Eine Verlegung von Covid-19-Verdachtsfällen von Pflegeeinrichtungen in Krankenhäuser ist nicht angezeigt.     Pflegeheimbewohnerinnen und -bewohner stellen eine Hochrisikogruppe für die Infektion mit unterschiedlichen     Erkrankungen dar. Unnötige Infektionsrisiken sollten vermieden werden. Die Entscheidung zur Verlegung ins     Krankenhaus obliegt ärztlichem Personal.']",Verlegung von Pflegeheimbewohnerinnen und -bewohnern ins Krankenhaus,intent.CORONA.faq.bb17_pflege_reha_faq.275724910391233,['CORONA'],['CORONA'],['Eine Verlegung von Covid-19-Verdachtsfällen von Pflegeeinrichtungen in Krankenhäuser ist nicht angezeigt.     Pflegeheimbewohnerinnen und -bewohner stellen eine Hochrisikogruppe für die Infektion mit unterschiedlichen     Erkrankungen dar. Unnötige Infektionsrisiken sollten vermieden werden. Die Entscheidung zur Verlegung ins     Krankenhaus obliegt ärztlichem Personal.'],1734524674131361793
212,212,1.0,02.06.2022 12:07,https://www.berlin.de/sen/pflege/pflege-und-rehabilitation/coronavirus/faq/#headline_1_3,"Berlin, Senatsverwaltung für Gesundheit, Pflege und Gleichstellung",wirtschaftliche hilfen für pflegeeinrichtungen,"['wirtschaftliche hilfen für pflegeeinrichtungen', 'Um dieser für die gesamte Pflegebranche schwierigen Situation entgegenzuwirken, werden von verschiedenen Seiten Unterstützungen und wirtschaftliche Hilfen angeboten: Die aktuell bekannten Maßnahmen und wirtschaftlichen Hilfen']",Wirtschaftliche Hilfen für Pflegeeinrichtungen,intent.CORONA.faq.bb17_pflege_reha_faq.64653965754507,['CORONA'],['CORONA'],"['Um dieser für die gesamte Pflegebranche schwierigen Situation entgegenzuwirken, werden von verschiedenen Seiten Unterstützungen und wirtschaftliche Hilfen angeboten: Die aktuell bekannten Maßnahmen und wirtschaftlichen Hilfen']",1734524674132410368
213,213,1.0,02.06.2022 12:07,https://www.berlin.de/sen/soziales/corona/#headline_1_15,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",kann ich bis zur stellung meines asylantrages bei verwandten oder freunden wohnen?,"['kann ich bis zur stellung meines asylantrages bei verwandten oder freunden wohnen?', 'Nein. Es besteht eine Wohnverpflichtung. Sie müssen im Ankunftszentrum bleiben bzw. in einer Einrichtung, in die Sie geschickt werden.']",Kann ich bis zur Stellung meines Asylantrages bei Verwandten oder Freunden wohnen?,intent.CORONA.faq.bb20_senias_corona.838676227450353,['CORONA'],['CORONA'],"['Nein. Es besteht eine Wohnverpflichtung. Sie müssen im Ankunftszentrum bleiben bzw. in einer Einrichtung, in die Sie geschickt werden.']",1734524674133458944
214,214,1.0,02.06.2022 12:07,https://www.berlin.de/sen/arbeit/corona/#headline_1_33,"Berlin, Senatsverwaltung für Integration, Arbeit und Soziales",beispielhafte branchen für regelungen im arbeitsschutz,"['beispielhafte branchen für regelungen im arbeitsschutz', 'Apotheken     Coronavirus: Arbeitsschutzstandard und Antworten auf häufige Fragen für Apotheken   bgw-online       Bestatter     RKI   Coronavirus SARS-CoV-2   Empfehlungen zum Umgang mit SARS-CoV-2-infizierten Verstorbenen       Friseure / Kosmetik / Tattoos und Piercing     Coronavirus und Friseurhandwerk, Kosmetik und Friseurhandwerk   Arbeitsschutz, Hygiene, Antworten auf häufige Fragen   bgw-online       Handel     Fragen und Antworten rund Corona für den Handel   Schutzmaßnahmen für Beschäftigte an Kassenarbeitsplätzen im Handel       Pflege     Informationen für die Einrichtungsleitungen von stationären Pflegeeinrichtungen       Reinigungsgewerbe     Handlungshilfe für das Reinigungsgewerbe       Zahntechniklabore     Zahntechnische Laboratorien   Schutz vor Infektionsgefahren   COVID-19: BACK TO THE WORKPLACE   Adapting workplaces and protecting workers']",Beispielhafte Branchen für Regelungen im Arbeitsschutz,intent.CORONA.faq.bb37__ias__arbeit.843793687006175,['CORONA'],['CORONA'],"['Apotheken     Coronavirus: Arbeitsschutzstandard und Antworten auf häufige Fragen für Apotheken   bgw-online       Bestatter     RKI   Coronavirus SARS-CoV-2   Empfehlungen zum Umgang mit SARS-CoV-2-infizierten Verstorbenen       Friseure / Kosmetik / Tattoos und Piercing     Coronavirus und Friseurhandwerk, Kosmetik und Friseurhandwerk   Arbeitsschutz, Hygiene, Antworten auf häufige Fragen   bgw-online       Handel     Fragen und Antworten rund Corona für den Handel   Schutzmaßnahmen für Beschäftigte an Kassenarbeitsplätzen im Handel       Pflege     Informationen für die Einrichtungsleitungen von stationären Pflegeeinrichtungen       Reinigungsgewerbe     Handlungshilfe für das Reinigungsgewerbe       Zahntechniklabore     Zahntechnische Laboratorien   Schutz vor Infektionsgefahren   COVID-19: BACK TO THE WORKPLACE   Adapting workplaces and protecting workers']",1734524674134507520
